"","Site","SampleTime","SampleDate","pH","LocationType","Na_mgL","Mg_mgL","Al_mgL","SiO2_mgL","K_mgL","Ca_mgL","Mn_mgL","Fe_mgL","F_mgL","Cl_mgL","NO3_mgL","SO4_mgL","DOC_mgL","TDN_mgL","GWType","X","Y","Na_MP","Mg_MP","Al_MP","Si_MP","P_MP","K_MP","Ca_MP","Mn_MP","Fe_MP","Zn_MP","Rb_MP","Sr_MP","Ba_MP","Pb_MP","NH4 mg N/L","Alm_mgL","Alo_mgL","Durham_id","Method","SpecCond","DON_mgL","TMAl_mgL","OMAl_mgL","IMAl_mgL","NH4_NmgL","PO4_PmgL","S_mgL","Sr_mgL","Zn_mgL"
"93","86_3_d2",1900-01-01 10:57:00,2019-07-08,5.06,"G2",0.69,0.14,0.39,4.87,0.29,0.45,0.02,0.04,0.04,0.49,0.28,2.73,4.6,0.22,"R_surface","281858.8713","4870633.421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DG-076","pump",13.55,0.15,NA,NA,NA,0.007,0.001,0.93,0.006,0.009
"94","86_3_d2",1900-01-01 11:47:00,2019-03-13,5.61,"G2",1.33,0.155,0.32,5.28,0.49,0.36,0.114,0.03,0.04,0.47,0.78,2.85,3.9,0.32,"R_surface","281858.8713","4870633.421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DG-003","pump",13.3,0.1,NA,NA,NA,0.039,0.003,0.89,0.005,0.04
"95","86_3_d2",1900-01-01 13:33:00,2019-06-11,4.98,"G2",0.57,0.09,0.7,4.77,0.12,0.27,0.01,0.02,0.03,0.48,0.35,2.6,5.26,0.24,"R_surface","281858.8713","4870633.421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DG-040","pump",12.1,0.15,NA,NA,NA,0.012,0.001,0.81,0.005,0
"96","86_3_s1",1900-01-01 08:50:00,2019-06-06,4.87,"G2",0.6,0.17,0.64,4.1,0.17,0.53,0.01,0.04,0.02,0.53,0.43,1.88,7.39,0.27,"shallow","281846.3742","4870628.727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SG-011","pump",12.28,0.16,0.363,0.093,0.271,0.013,0.001,0.62,0.006,0.007
"97","86_3_s1",1900-01-01 09:33:00,2020-01-28,4.84,"G2",0.63,0.15,0.84,4.67,0.11,0.39,0.01,0.02,0.03,0.6,1.31,2.16,6.36,0.46,"shallow","281846.3742","4870628.727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SG-142","pump",14.69,0.15,0.47,0.11,0.36,0.011,0.001,0.65,0,0.01
"98","86_3_s1",1900-01-01 10:08:00,2019-07-12,4.75,"G2",0.75,0.17,0.57,3.74,0.22,0.64,0.01,0.04,0.05,0.53,0.71,1.86,7.78,0.39,"shallow","281846.3742","4870628.727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SG-109","pump",14.03,0.2,0.34,0.14,0.19,0.025,0.001,0.64,0.006,0.016
"99","86_3_s1",1900-01-01 12:59:00,2019-06-11,4.81,"G2",0.65,0.15,0.75,3.93,0.16,0.46,0.01,0.08,0.02,0.46,0.95,1.79,7.52,0.4,"shallow","281846.3742","4870628.727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SG-038","pump",13.07,0.17,0.397,0.101,0.296,0.015,0.001,0.61,0.006,0.005
"100","86_4_s1",1900-01-01 08:45:00,2019-06-06,5.37,"G3",1.45,0.04,0.42,4.94,0.3,0.21,0.05,0.19,0.06,0.63,0,1.83,5.63,0.19,"shallow","281815.4747","4870632.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SG-012","pump",11.22,0.18,0.15,0.052,0.097,0.01,0.001,0.6,0.004,0.045
"101","86_4_s1",1900-01-01 09:37:00,2019-07-12,5.14,"G3",1,0.13,0.37,5.01,0.38,0.78,0.01,0.04,0.05,0.92,1.19,2.11,5.75,0.6,"shallow","281815.4747","4870632.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SG-110","pump",15.1,0.26,0.17,0.09,0.08,0.072,0.001,0.72,0.005,0.038
"102","86_4_s1",1900-01-01 12:49:00,2019-06-11,5.02,"G3",0.69,0.08,0.35,4.79,0.2,0.4,0.01,0.02,0.04,0.43,0.36,1.96,4.57,0.21,"shallow","281815.4747","4870632.36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SG-039","pump",11.17,0.12,0.215,0.051,0.163,0.006,0,0.65,0.005,0.058
"103","A5",1899-12-31 09:30:00,2013-03-12,4.67,"G2",0.610369,0.161727,0.986353,2.3852,0.0197544,0.278234,0.008,0.021,0.0696662934634078,0.595300625339619,2.83659624696863,2.38973185732283,5.20348102068442,0.757720402705305,"shallow","281820.25","4870723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.694553020263571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","A5",1899-12-31 09:30:00,2013-03-12,4.74,"G2",0.61946,0.171488,0.989044,2.55764,0.0386128,0.344251,0.008,0.021,0.088362737859679,0.579197898916097,3.01205143994754,2.51650436674743,5.35566323269595,0.808048710802124,"shallow","281820.25","4870723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.691616295047573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","A5",1899-12-31 10:10:00,2012-10-30,4.82,"G2",0.630552,0.158478,1.00576,2.76191,0.0856264,0.335772,0.008,0.021,0.0135306638494549,0.552165729839011,0.164414220894724,3.03008778878643,8.05728210194014,0.276375257178677,"shallow","281820.25","4870723",0.595213836477987,0.131111111111111,0.905777777777778,2.38560256410256,-0.002,0.060827485380117,0.28388,0.005,0.0219130434782609,0.008,0.000410758226037196,0.00332954545454545,0.00583333333333333,0.00202,0.0156616976675578,0.59284603265464,0.25461596961935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","A5",1899-12-31 10:24:00,2013-03-13,4.7,"G2",0.641388,0.17425,1.11376,2.65489,0.0508986,0.346817,0.008,0.0546819,0.0474040232192267,0.577742632777009,2.39155609012199,2.69239032450237,6.59690865804329,0.70268524937001,"shallow","281820.25","4870723",0.701600534709767,0.185821640518558,1.06777365519561,2.54330501697637,NA,0.0529234632830409,0.334542178014699,0.0115561054244462,0.022014226014329,NA,0.000389903155637103,0.00376249421564642,0.0063127904332358,NA,0.0025,0.682708203883586,0.213630832867938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","A5",1899-12-31 10:45:00,2014-07-16,5.28,"G2",0.648523,0.182332,1.12662,2.46308,0.102342310589116,0.444278229836505,0.008,0.021,0.0272287568348703,0.556103077365116,1.21946366404512,2.9632088563588,7.65533026700367,0.496997448467971,"shallow","281820.25","4870723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119066602561896,0.724690308374193,0.228891632782291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","A5",1899-12-31 11:50:00,2014-08-04,4.76,"G2",0.602297,0.194446,1.06035,2.12337,0.0861425,0.445671,0.008,0.021,0.0122069875821903,0.436812970495371,1.49628272696523,2.5125334116894,7.10487850851156,0.505545780561426,"shallow","281820.25","4870723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.636672459922493,0.212976620293454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","A5",NA,2010-03-25,4.8,"G2",0.65,0.2,1.11,2.33,0.1,0.4,0.01,0.02,0.04,0.37,2.08,2.61,6.05,0.68,"shallow","281820.25","4870723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","A5",NA,2010-06-28,4.66,"G2",0.495826,0.156167,0.866894,1.80048,0.069486,0.332907,0.006939,0.05018,0.0359849263287461,0.415119518608998,0.0428583620271919,3.15856468507627,7.02793369708659,0.161224950218055,"shallow","281820.25","4870723",0.689,0.188,1.187,2.258,NA,0.075,0.42,0.007,0.04,0.005,0.00053,0.00408,0.00589,0.00016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","A5",NA,2010-09-29,4.68,"G2",0.640811,0.181478,1.06969,2.30759,0.118564,0.459153,0.020188,0.0479417,0.0299623226457296,0.390093267790195,0.223731258368768,3.66641500167669,6.80205156192656,0.255842443539528,"shallow","281820.25","4870723",0.685094986807388,0.20545703125,1.08800487804878,2.23169757826344,NA,0.08925,0.485653465346535,0.014,0.081,0.012,0.00061,0.00441,0.00822,0.00052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","A5",NA,2011-04-07,4.64,"G2",0.61102,0.187805,1.11449,2.36863,0.037413,0.351669,0.008,0.021,0.0285838993433387,0.637638810119805,1.6004735425142,3.12844988751132,5.860446564248,0.467045902717855,"shallow","281820.25","4870723",0.639,0.184,1.147,2.247,NA,0.048,0.351,0.005,0.027757,0.007,0.00033,0.00351,0.00477,0.00062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","A5",NA,2011-04-14,4.64,"G2",0.568848,0.180062,1.1275,1.93697,0.0418286,0.336204,0.008,0.021,0.0442110673874708,0.43395607491481,1.85886904619737,3.02561162709203,5.55148129697164,0.508991604473613,"shallow","281820.25","4870723",0.651,0.195,1.281,1.967,NA,0.054,0.38,0.005,0.030205,0.012,0.00038,0.0035,0.00498,0.00107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","A5",NA,2011-05-24,4.78,"G2",0.511382,0.160783,1.08461,1.9582,0.0739318,0.311848,0.008,0.0866599,0.0398102996181217,0.346363842583985,0.44031115907114,3.02134926481855,6.72769539216476,0.246353011340579,"shallow","281820.25","4870723",0.566,0.158,1.18,1.856,NA,0.054,0.357,0.004,0.034232,0.007,0.00042,0.00309,0.00495,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","A5",NA,2011-08-16,4.66,"G2",0.684661296851045,0.165068,1.02885,2.18894,0.181692,0.393414,0.008,0.047204,0.0417104834047976,0.296675890143132,0.222637328966133,3.20631341918639,6.91224970676229,0.182027252653101,"shallow","281820.25","4870723",0.58254,0.15447,1.00447,1.88993,0.001919,0.075145,0.353183,0.008121,0.040983,0.02499,0.00067,0.00399,0.00673,0.00103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","A5",NA,2011-11-04,4.77,"G2",0.533658,0.141817,1.05278,2.65932,0.0668185,0.318046,0.008,0.0493121,0.0237456346081976,0.356383519780877,0.131339157069497,2.90454787833532,7.65403296518417,0.218936396449751,"shallow","281820.25","4870723",0.534,0.116,0.837,2.202,0.002,0.038,0.246796,0.005,0.021,0.014,0.00037,0.00326666666666667,0.006596,0.00237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","A5",NA,2012-02-01,4.78,"G2",0.64,0.165948,1.10829,2.71011,0.0402792,0.337628,0.008,0.021,0.0201862615854857,0.425327876123957,1.91161411331358,2.59914162997256,6.19500563509269,0.547319751947859,"shallow","281820.25","4870723",0.631,0.148,0.878,2.293,0.002,0.023,0.26522,0.004,0.015,0.005,0.00028,0.00334444444444444,0.006426,0.00081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","A5",NA,2012-03-22,4.66,"G2",0.68,0.19735,1.18934,2.5384,0.0352675,0.365312,0.008,0.021,0.0245832996243164,0.423427815134041,3.65796028652814,2.32753614000525,5.26772366679274,0.911470133799394,"shallow","281820.25","4870723",0.609,0.171,0.926,1.9,0.002,0.018,0.275748,0.004,0.011,0.004,0.00025,0.00352222222222222,0.0066385,0.00032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","A5",NA,2012-04-24,4.68,"G2",0.599121,0.168139,1.0065,2.64186,0.0385073,0.346563,0.008,0.021,0.0278914236215391,0.464765400014584,1.84173738383034,2.33847957343604,6.10002414754437,0.594940634265424,"shallow","281820.25","4870723",0.618,0.172,0.923,2.064,0,0.025,0.302068,0.004,0.015,0.004,0.00029,0.00372222222222222,0.0061625,0.00044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","A5",NA,2012-08-10,4.65,"G2",0.645403,0.167088,1.02062,2.45064,0.078383,0.380368,0.008,0.0518303,0.05539573731377,0.272210638088028,0.111857026440739,3.40549138526877,7.2542197483487,0.200999242393168,"shallow","281820.25","4870723",0.599,0.163,1.08,1.992,0.018,0.096,0.385714,0.013,0.164,0.037,0.00086,0.00407404,0.00981363,0.00177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","A5",NA,2012-08-10,4.65,"G2",0.645403,0.167088,1.02062,2.45064,0.078383,0.380368,0.008,0.0518303,0.05539573731377,0.272210638088028,0.111857026440739,3.40549138526877,7.2542197483487,0.200999242393168,"shallow","281820.25","4870723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","A5",NA,2013-04-01,4.74,"G2",0.657641,0.175789,1.117,2.70258,0.122204,0.347762,0.008,0.021,0.0535190962869139,0.566200646147892,2.08953704317118,2.35126952960365,6.15265308287385,0.666602456565104,"shallow","281820.25","4870723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.74592918213883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","A5",NA,2013-04-11,NA,"G2",0.64608,0.176331,1.13666,2.50073,0.055359,0.340165,0.008,0.021,0.0797660224319793,0.564608844548713,2.22775541618123,2.31906548957038,6.25319939517022,0.639575119915022,"shallow","281820.25","4870723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.707861432284932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","A5",NA,2013-09-03,4.86,"G2",NA,NA,NA,NA,NA,NA,NA,NA,0.0387455892267854,0.384897652253996,0.239053882825606,2.78175696195403,8.20256902695946,0.239185228048049,"shallow","281820.25","4870723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00674850449089362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","A5",NA,2014-06-13,4.71,"G2",0.681782,0.193839,1.10692,2.45726,0.125004,0.491917,0.008,0.021,0.0489877563881841,0.666460146937334,1.62121046886441,2.64655924115304,7.5745283023728,0.544558217111751,"shallow","281820.25","4870723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00760710573262555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","A5",NA,2014-06-14,4.87,"G2",0.709624,0.200094,1.06388,2.19311,0.13188,0.414408,0.008,0.021,0.0440632641137188,0.575766225683481,1.83950786954492,2.43971711015921,6.37853819655239,0.589175545208448,"shallow","281820.25","4870723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.694274075113294,0.195716691119284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","A5",NA,2014-06-16,4.63,"G2",0.65332,0.181646,1.08735,2.26863,0.120212,0.40612,0.008,0.021,0.0795304044257947,0.892486328226231,1.98053873895892,2.40567121294974,6.44719485453571,0.561896661655889,"shallow","281820.25","4870723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.732405249795131,0.195977800215662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","A5P1",1899-12-31 09:15:00,2013-03-11,4.71,"S2",0.628719,0.170641,0.975099,2.52928,0.0208599,0.299525,0.008,0.021,0.0439021016434756,0.583933195531321,2.98580789139802,2.53257468807569,5.11164692722919,0.769084859372328,NA,NA,NA,0.652231136896943,0.17037300983779,0.921655530911787,2.26840601883831,NA,0.0216489296350446,0.346386146107479,0.00217451831274069,0.0170735168713975,NA,0.000181407744135484,0.00394158371565447,0.0114845727478709,NA,0.00813978591177915,0.653213959030161,0.184373570480801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","A5P1",1899-12-31 10:24:00,2013-03-13,4.7,"S2",0.625483,0.164964,1.02008,2.45781,0.0237625,0.289977,0.008,0.021,0.0462070117670945,0.597223275039847,3.02582336059738,2.45759187719771,5.08777110950901,0.787069209004392,NA,NA,NA,0.625487233461069,0.167130355623701,1.03209991416282,2.23002149025404,NA,0.023564255595647,0.260052890460427,0.00248523871328989,0.0086625541216707,NA,0.000159190815665338,0.00311218884761037,0.00961944083442458,NA,0.0025,0.688302266032132,0.184137387719539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","A5P1",1899-12-31 10:45:00,2014-07-16,4.67,"S2",0.620681,0.148191,0.963712,1.55242,0.0796165715908987,0.349523666292838,0.008,0.021,0.0390755548736843,0.516292439649335,1.17181841137734,2.68448829093403,6.70457457268382,0.474266180256837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0123289667908622,0.68838945558568,0.217335708041481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","A5P1",NA,2013-03-27,4.68,"S2",0.599804,0.167195,0.956103,2.36294,0.0279537240927201,0.286441,0.008,0.021,0.0546564601168006,0.612425940638609,2.94787653607505,2.2966797656858,5.32217186547387,0.83878819947355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00730220612691171,0.761066484523867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","A5P1",NA,2013-04-01,4.71,"S2",0.661289,0.170446,1.0635,2.48129,0.0735021,0.301162,0.008,0.021,0.0472881168860144,0.584550159868759,2.92480492315033,2.24756442996957,5.27971915148537,0.777241184094528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.783961807098169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","A5P1",NA,2013-04-11,NA,"S2",0.659281,0.170157,1.14351,2.46978,0.0366869,0.299118,0.008,0.021,0.046970668314667,0.530680156557026,2.5150950680774,2.5471882698047,5.71275163504294,0.701008722005128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.7367631118286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","A5P1",NA,2013-09-03,4.69,"S2",0.797929,0.140318,0.834707,1.40842,0.0557388482063894,0.325873,0.008,0.021,0.0526549292019822,0.289268245088885,0.472506122186728,2.81777985357386,7.45735270725559,0.296349461565912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00885274953038295,0.430271664467894,0.188325910299383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","A5P1",NA,2014-06-13,4.71,"S2",0.542523,0.15307,0.948585,1.63682,0.089356,0.339529,0.008,0.021,0.0383772301677846,0.635933128731776,0.816511995489926,2.50308620127261,5.92320661318946,0.309290715048208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","A5P1",NA,2014-06-14,4.73,"S2",0.600898,0.170093,0.928864,1.50744,0.114032,0.35319,0.008,0.021,0.0213621903485714,0.627450677635963,1.01232069142158,2.49505620822062,6.15675796737194,0.339650050642814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025,0.597865424247631,0.185290797219363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
